Vehicle_ID,Fuel_ID,Manufacturer_ID,Category_ID,Model,Model_Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Engine Type,Engine Size,Engine Cylinder Count,Engine/Motor(s) Description,Manufacturer,Manufacturer URL,Category,Fuel_Code,Fuel,Electric-Only Range,Total Range,PHEV Type,Notes,Drivetrain,Charging Rate Level 2 (kW),Charging Rate DC Fast (kW),Charging Speed Level 1 (miles added per hour of charging),Charging Speed Level 2 (miles added per hour of charging),Charging Speed DC Fast (miles added per hour of charging),Battery Voltage,Battery Capacity Amp Hours,Battery Capacity kWh,Seating Capacity
13534,57,275,29,Grand Cherokee 4xe,2024,,,56,23,24,23,SI,2.0L,4,"2.0L I4;
100 kW electric motor",Jeep,https://www.jeep.com,SUV,PHEV,Plug-in Hybrid Electric,26,470,Blended,,4WD,7.7,,2,13,,345,50,17,5
13533,57,275,29,Wrangler 4dr 4xe,2024,,,49,20,20,20,SI,2.0L,4,"2.0L I4;
100 kW electric motor",Jeep,https://www.jeep.com,SUV,PHEV,Plug-in Hybrid Electric,22,370,Blended,,4WD,7.7,,2,11,,355,50,17,5
13455,41,361,29,EV6 AWD GT,2024,85,77,83,,,,e-motor,160 kW (x2),,"160 kW electric motors (x2)
\",Kia,http://www.kia.com,SUV,ELEC,Electric,218,,,,AWD,11,200,4,36,527,697,111,77,5
13454,41,361,29,EV6 Long Range AWD,2024,,,96-109,,,,e-motor,165 kW (x2),,165 kW electric motors (x2),Kia,http://www.kia.com,SUV,ELEC,Electric,252-282,,,"Includes models with 19"" and 20"" wheels",AWD,11,200,4,36,527,697,111,77,5
13453,41,361,29,EV6 Long Range RWD,2024,134,101,117,,,,e-motor,168 kW,,168 kW electric motor,Kia,http://www.kia.com,SUV,ELEC,Electric,310,,,,RWD,11,200,4,36,527,697,111,77,5
13452,41,361,29,EV6 Standard Range RWD,2024,136,100,117,,,,e-motor,125 kW,,125 kW electric motor,Kia,http://www.kia.com,SUV,ELEC,Electric,232,,,,RWD,11,200,4,36,527,697,111,77,5
13544,41,361,29,EV9 Long Range AWD,2024,,,80-83,,,,e-motor,141 (x2),,141 kW electric motors (x2),Kia,http://www.kia.com,SUV,ELEC,Electric,270-280,,,Includes GT-Line model,AWD,,,,,,552,181,99,
13542,41,361,29,EV9 Long Range RWD,2024,100,78,89,,,,e-motor,160 kW,,160 kW electric motor,Kia,http://www.kia.com,SUV,ELEC,Electric,304,,,,RWD,,,,,,552,181,99,
13543,41,361,29,EV9 Standard Range RWD,2024,99,77,88,,,,e-motor,160 kW,,160 kW electric motor,Kia,http://www.kia.com,SUV,ELEC,Electric,230,,,,RWD,,,,,,632,121,76,
13456,41,361,29,Niro Electric,2024,126,101,113,,,,e-motor,150 kW,,150 kW electric motor,Kia,http://www.kia.com,SUV,ELEC,Electric,253,,,,FWD,7.2,75,4,24,199,358,181,64,5
13411,45,361,27,NIro/Niro FE,2024,,,,,,49-53,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13501,45,361,29,Sorento Hybrid AWD,2024,,,,36,33,34,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13500,45,361,29,Sorento Hybrid FWD,2024,,,,39,35,37,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13604,57,361,29,Sorento Plug-in Hybrid,2024,,,79,35,33,34,SI,1.6L,4,"1.6L I4;
67 kW electric motor",Kia,http://www.kia.com,SUV,PHEV,Plug-in Hybrid Electric,32,460,Blended,,AWD,7.2,,4,22,,360,38,13,6
13581,45,361,29,Sportage Hybrid AWD,2024,,,,38,38,38,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13580,45,361,29,Sportage Hybrid FWD,2024,,,,42,44,43,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13605,57,361,29,Sportage Plug-in Hybrid,2024,,,84,36,35,35,SI,1.6L,4,"1.6L I4;
67 kW electric motor",Kia,http://www.kia.com,SUV,PHEV,Plug-in Hybrid Electric,34,430,Blended,,AWD,7.2,,4,22,,360,38,13,5
13503,45,387,29,Defender 110 MHEV,2024,,,,17,20,18,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13504,45,387,29,Defender 130 MHEV/Outbound,2024,,,,,,17-18,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,"Includes P300, P400, and Outbound models",4WD,,,,,,,,,
13502,45,387,29,Defender 90 MHEV,2024,,,,18,22,20,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13505,45,387,29,Discovery MHEV,2024,,,,17,23,19,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13509,45,387,29,Range Rover P360/P400 LWB MHEV,2024,,,,,,20,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13508,45,387,29,Range Rover P360/P400 MHEV,2024,,,,,,20,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13511,45,387,29,Range Rover Sport P360/P400 MHEV,2024,,,,,,21,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13510,45,387,29,Range Rover Sport/SVR MHEV,2024,,,,,,18-19,SI,4.4L,8,4.4L V8,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,Includes standard and SVR models,4WD,,,,,,,,,
13506,45,387,29,Range Rover/SV LWB MHEV,2024,,,,16,22,18,SI,4.4L,8,4.4L V8,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,Includes standard and SV models,4WD,,,,,,,,,
13507,45,387,29,Range Rover/SV MHEV,2024,,,,16,22,18,SI,4.4L,8,4.4L V8,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,Includes standard and SV models,4WD,,,,,,,,,
13368,45,387,29,Range Rover Velar P340/P400 MHEV,2024,,,,,,21-22,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13412,45,243,27,ES 300h,2024,,,,43,44,44,SI,2.5L,4,2.5L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13369,45,243,27,LC 500h,2024,,,,26,33,29,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,
13582,45,243,27,LS 500h AWD,2024,,,,22,29,25,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13372,45,243,29,NX 350h AWD,2024,,,,41,37,39,SI,2.5L,4,2.5L I4,Lexus,,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13606,57,243,29,NX 450h+ AWD,2024,,,84,38,33,36,SI,2.5L,4,"2.5L I4;
40 and 134 kW electric motors",Lexus,,SUV,PHEV,Plug-in Hybrid Electric,37,550,Blended,,AWD,3.3-6.6,,3,16,,355,51,18,5
13512,45,243,29,RX 350h AWD,2024,,,,37,34,36,SI,2.5L,4,2.5L I4,Lexus,,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13513,45,243,29,RX 500h AWD,2024,,,,27,28,27,SI,2.4L,4,2.4L I4,Lexus,,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13660,41,243,29,RZ 300e,2024,,,105-125,,,,e-motor,150 kW,,150 kW electric motor,Lexus,,SUV,ELEC,Electric,224-270,,,"Includes models with 18"" and 20"" wheels",FWD,,,,,,355,205,72.8,
13661,41,243,29,RZ 450e,2024,,,95-107,,,,e-motor,80 kW and 150 kW,,80 kW and 150 kW electric motors,Lexus,,SUV,ELEC,Electric,196-220,,,"Includes models with 18"" and 20"" wheels",AWD,6.6,100-150,4,23,353,355,201,71.4,5
13514,45,243,29,TX 500h AWD,2024,,,,27,28,27,SI,2.4L,4,2.4L I4,Lexus,,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13370,45,243,27,UX 250h,2024,,,,43,41,42,SI,2.0L,4,2.0L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13371,45,243,27,UX 250h AWD,2024,,,,41,38,39,SI,2.0L,4,2.0L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13630,45,227,29,Nautilus HEV AWD,2024,,,,30,31,30,SI,2.5L,4,2.0L I4,Lincoln,http://www.lincoln.com,SUV,HYBR,Hybrid Electric,,,,,Part-Time 4WD,,,,,,,,,
13662,41,469,27,Air G Touring XR AWD,2024,,,113-129,,,,e-motor,178 and 433 kW,,178 and 433 kW electric motors,Lucid,,Sedan/Wagon,ELEC,Electric,450-516,,,"Includes models with 19"", 20"", and 21"" wheels",AWD,19,300,4,69,876,800,171,136.8,5
13545,41,469,27,Air Pure RWD,2024,,,130-137,,,,e-motor,330 kW,,330 kW electric motor,Lucid,,Sedan/Wagon,ELEC,Electric,394-419,,,"Includes models with 19"" and 20"" wheels",RWD,19,300,4,69,876,580,149,86,5
13546,41,469,27,Air Sapphire AWD,2024,108,101,105,,,,e-motor,310 kW (x2) and 330 kW,,310 kW (x2) and 330 kW electric motors,Lucid,,Sedan/Wagon,ELEC,Electric,427,,,,AWD,19,300,4,69,876,800,150,120,
13663,41,469,27,Air Touring AWD,2024,,,118-133,,,,e-motor,178 and 433 kW,,178 and 433 kW  electric motors,Lucid,,Sedan/Wagon,ELEC,Electric,365-411,,,"Includes models with 19"", 20"", and 21"" wheels",AWD,19,300,4,69,876,800,171,136.8,5
13664,41,479,27,Grancabrio/Granturismo Folgore,2024,,,82-87,,,,e-motor,275 kW (x3),,275 kW electric motors (x3),Maserati,https://www.maserati.com/us/en,Sedan/Wagon,ELEC,Electric,233-242,,,,AWD,,,,,,701,65,45.6,
13373,45,479,29,Grecale Modena/GT,2024,,,,22,29,25,,2.0L,4,2.0L I4,Maserati,https://www.maserati.com/us/en,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13374,45,229,29,CX-90 4WD,2024,,,,,,25,SI,3.3L,6,3.3L V6,Mazda,http://www.mazdausa.com,SUV,HYBR,Hybrid Electric,,,,Includes regular and premium gasoline models,4WD,,,,,,,,,
13631,45,239,27,AMG C 43 4MATIC,2024,,,,20,28,23,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13583,45,239,27,AMG CLA 35 4MATIC,2024,,,,22,29,25,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13547,41,239,27,AMG EQE 4MATIC+,2024,73,74,73,,,,e-motor,165 kW (x2),,165 kW electric motors (x2),Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,230,,,,AWD,9.6,170,3,22,456,328,292,95,5
13665,41,239,27,AMG EQE 4MATIC+,2024,73,74,73,,,,e-motor,165 kW (x2),,165 kW electric motors (x2),Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,230,,,,AWD,9.6,170,3,22,456,328,292,95.8,5
13457,41,239,29,AMG EQE 4MATIC+ (SUV),2024,77,71,74,,,,e-motor,165 kW (x2),,165 kW electric motors (x2),Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,235,,,,AWD,9.6,170,3,22,456,328,292,95,5
13666,41,239,29,AMG EQE 4MATIC+ (SUV),2024,77,71,74,,,,e-motor,165 kW (x2),,165 kW electric motors (x2),Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,235,,,,AWD,9.6,170,3,22,456,328,292,95.8,5
13548,41,239,27,AMG EQS 4MATIC+,2024,79,85,82,,,,e-motor,310 kW (x2),,310 kW electric motors (x2),Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,305,,,,AWD,9.6,200,4,29,489,396,282,111,5
13584,45,239,27,AMG GLA/GLB 35 4MATIC,2024,,,,,,23-24,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13632,45,239,29,AMG GLC 43 4MATIC/Coupe,2024,,,,,,21,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,Includes standard and Coupe models,AWD,,,,,,,,,
13375,45,239,29,AMG GLE 53 4MATIC+,2024,,,,,,20,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,Includes standard and Coupe models,AWD,,,,,,,,,
13376,45,239,29,AMG GLE 63 S 4MATIC+,2024,,,,,,16,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,Includes standard and Coupe models,AWD,,,,,,,,,
13413,45,239,29,AMG GLS 63 4MATIC+,2024,,,,14,18,16,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13515,45,239,27,AMG GT 43/53 4MATIC+,2024,,,,19,24,21,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13633,45,239,27,AMG SL 43,2024,,,,20,27,22,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,
13516,45,239,27,C 300,2024,,,,25,36,30,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,
13585,45,239,27,C 300 4MATIC,2024,,,,23,33,27,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13586,45,239,27,CLA 250,2024,,,,22,36,30,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13587,45,239,27,CLA 250 4MATIC,2024,,,,25,35,28,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13634,45,239,27,CLE 300 4MATIC,2024,,,,,,26-28,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,Includes Coupe and Convertible models,AWD,,,,,,,,,
13635,45,239,27,CLE 450 4MATIC,2024,,,,,,26,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,Includes Coupe and Convertible models,AWD,,,,,,,,,
13636,45,239,27,E 350 4MATIC,2024,,,,24,33,27,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13637,45,239,27,E 450 4MATIC/AT,2024,,,,22,31,25,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,Includes AT and Wagon models,AWD,,,,,,,,,
13667,41,239,29,EQB 250+,2024,114,100,107,,,,e-motor,140 kW,,140 kW electric motor,Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,251,,,,FWD,9.6,100,3,27,228,321,225,72.2,5-7
13668,41,239,29,EQB 350 4MATIC,2024,89,85,87,,,,e-motor,72 and 96 kW,,72 and 96 kW electric motors,Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,207,,,,AWD,9.6,100,3,27,228,321,225,72.2,5-7
13549,41,239,27,EQE 350+,2024,98,94,96,,,,e-motor,215 kW (x2),,215 kW electric motor,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,298,,,,RWD,9.6,170,3,22,456,330,290,95,5
13550,41,239,27,EQE 350 4MATIC,2024,86,96,90,,,,e-motor,72 and 144 kW (x2),,72 and 144 kW electric motors (x2),Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,280,,,,AWD,9.6,170,3,22,456,330,290,95,5
13670,41,239,29,EQE 350 4MATIC (SUV),2024,88,82,85,,,,e-motor,71 and 144 kW,,71 and 144 kW electric motors,Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,265,,,,AWD,9.6,171,3,23,389,328,271,88.9,5
13669,41,239,29,EQE 350+ (SUV),2024,99,88,94,,,,e-motor,215 kW,,"215 kW electric motor
",Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,307,,,,RWD,9.6,171,3,23,389,330,308,101.6,5
13551,41,239,27,EQE 500 4MATIC,2024,98,94,96,,,,e-motor,100 and 200 kW,,100 and 200 kW electric motors,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,298,,,,AWD,9.6,170,3,22,456,328,271,88,5
13671,41,239,29,EQE 500 4MATIC (SUV),2024,88,83,86,,,,e-motor,31 and 104 kW,,31 and 104 kW electric motors,Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,282,,,,AWD,9.6,171,3,23,389,330,290,95.7,5
13553,41,239,27,EQS 450+,2024,95,98,96,,,,e-motor,265 kW,,"265 kW electric motor
",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,352,,,,RWD,9.6,200,3,27,489,396,282,111,5
13552,41,239,27,EQS 450 4MATIC,2024,93,98,95,,,,e-motor,135 kW (x2),,135 kW electric motors (x2),Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,345,,,,AWD,9.6,200,3,27,489,396,272,107,5
13672,41,239,29,EQS 450/580 4MATIC (SUV),2024,85,81,83,,,,e-motor,135 and 265 kW,,135 and 265 kW electric motors,Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,330,,,,AWD,9.6,200,3,22,366,396,308,122,5
13673,41,239,29,EQS 450+ (SUV),2024,88,83,86,,,,e-motor,265 kW,,265 kW electric motor,Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,339,,,,RWD,9.6,200,3,22,366,396,308,122,5
13554,41,239,27,EQS 580 4MATIC,2024,95,98,96,,,,e-motor,265 kW (x2),,265 kW electric motors (x2),Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,345,,,,AWD,9.6,200,3,27,489,396,272,107,5
13674,41,239,29,EQS 680 4MATIC Maybach (SUV),2024,81,81,81,,,,e-motor,174 and 310 kW,,174 and 310 kW electric motors,Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,321,,,,AWD,9.6,200,3,22,366,396,308,122,5
13555,41,239,29,EQS 680 4MATIC Maybach (SUV),2024,75,77,76,,,,e-motor,310 kW (x2),,"310 kW electric motors (x2)
",Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,280,,,,AWD,9.6,200,3,27,489,396,282,111,5
13588,45,239,29,GLA/GLB 250,2024,,,,,,28,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13589,45,239,29,GLA/GLB 250 4MATIC,2024,,,,,,28,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13517,45,239,29,GLC 300,2024,,,,24,33,27,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,
13518,45,239,29,GLC 300 4MATIC/coupe,2024,,,,,,26-27,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,Includes standard and Coupe models,AWD,,,,,,,,,
13377,45,239,29,GLE 350,2024,,,,21,28,24,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,
13378,45,239,29,GLE 350 4MATIC,2024,,,,20,27,23,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13379,45,239,29,GLE 450 4MATIC,2024,,,,19,26,22,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13415,45,239,29,GLE 580 4MATIC,2024,,,,15,20,17,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13414,45,239,29,GLS 450 4MATIC,2024,,,,19,24,21,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13416,45,239,29,GLS 580 4MATIC,2024,,,,14,20,16,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13519,45,239,29,GLS 600 4MATIC Maybach,2024,,,,14,19,16,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13639,45,239,27,S 500 4MATIC,2024,,,,21,31,24,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13520,45,239,27,S 580 4MATIC,2024,,,,,,21,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,Includes standard and Maybach models,AWD,,,,,,,,,
13458,41,425,27,Cooper SE Hardtop 2 door,2024,119,100,110,,,,e-motor,135 kW,,135 kW electric motor,Mini,,Sedan/Wagon,ELEC,Electric,114,,,,FWD,7.4,,4,28,128,349,93,32,4
13607,57,263,29,Outlander PHEV,2024,,,64,25,27,26,SI,2.4L,4,"2.4L I4;
85 and 100 kW electric motors",Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,SUV,PHEV,Plug-in Hybrid Electric,38,420,Blended,,AWD,3.7,22,3,8,33,350,56,19,7
13676,41,217,27,ARIYA ENGAGE e-4ORCE 63kWh,2024,101,89,95,,,,e-motor,160 kW (x2),,160 kW electric motors (x2),Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,205,,,,AWD,7.2,130,4,22,312,352,187,65.8,5
13677,41,217,27,ARIYA ENGAGE+/EVOLVE+ e-4ORCE 87kWh,2024,97,86,92,,,,e-motor,160 kW (x2),,160 kW electric motors (x2),Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,272,,,,AWD,7.2,130,4,22,312,352,258,90.8,5
13675,41,217,27,ARIYA ENGAGE FWD 63kWh,2024,109,94,101,,,,e-motor,160 kW,,160 kW electric motor,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,216,,,,FWD,7.2,130,4,22,312,352,187,65.8,5
13678,41,217,27,ARIYA EVOLVE+/EMPOWER+/VENTURE+ FWD 87kWh,2024,,,98-103,,,,e-motor,178 kW,,178 kW electric motor,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,289-304,,,,FWD,7.2,130,4,22,312,352,258,90.8,5
13679,41,217,27,ARIYA PLATINUM+ e-4ORCE 87kWh,2024,,,87-90,,,,e-motor,160 kW,,160 kW electric motors (x2),Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,257-267,,,"Includes models with 19"" and 20"" wheels",AWD,7.2,130,4,22,312,352,258,90.8,5
13459,41,217,27,LEAF,2024,123,99,111,,,,e-motor,110 kW,,110 kW electric motor,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,149,,,,FWD,6.6,70,4,22,189,350,115,40,5
13460,41,217,27,LEAF SV,2024,121,98,109,,,,e-motor,160 kW,,160 kW electric motor,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,212,,,,FWD,6.6,70,4,22,189,350,173,60,5
13461,41,462,27,Polestar 2 Dual Motor,2024,,,102-106,,,,e-motor,110 and 200 kW,,110 and 200 kW electric motors,Polestar Automotive USA,,Sedan/Wagon,ELEC,Electric,266-276,,,"Includes models with 19"" and 20"" wheels",AWD,11,150,3,30,328,397,196,77,5
13462,41,462,27,Polestar 2 Dual Motor Performance Pack,2024,100,90,95,,,,e-motor,135 and 200 kW,,135 and 200 kW electric motors,Polestar Automotive USA,,Sedan/Wagon,ELEC,Electric,247,,,,AWD,11,150,3,30,328,397,196,77,5
13463,41,462,27,Polestar 2 Single Motor,2024,,,111-115,,,,e-motor,220 kW,,220 kW electric motor,Polestar Automotive USA,,Sedan/Wagon,ELEC,Electric,307-320,,,"Includes models with 19"" and 20"" wheels",RWD,11,150,3,30,328,404,202,81,5
13680,41,391,27,Taycan 4S Cross Turismo,2024,78,78,78,,,,e-motor,190 and 235 kW,,190 and 235 kW electric motors,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,230,,,,AWD,11,270,2,23,442,850,129,109.7,4
13557,41,391,27,Taycan 4S Perf Battery/Plus,2024,,,80-82,,,,e-motor,150 kW and 234 or 254 kW,,150 kW and 234 or 254 kW electric motors,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,206-235,,,Includes Performance Battery and Performance Battery Plus models,AWD,11,270,2,23,442,850,129,109,4
13560,41,391,27,Taycan Cross Turismo,2024,,,75-80,,,,e-motor,234 kW and/or 235 kW,,234 kW and/or 235 kW electric motors,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,222-235,,,"Includes 4, Turbo, and Turbo S models",AWD,11,270,2,23,442,850,129,109,4
13556,41,391,27,Taycan GTS Sport Turismo,2024,,,80-83,,,,e-motor,234 or 254 kW,,234 or 254 kW electric motors,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,233-246,,,Includes Sport Turismo model,AWD,11,270,2,23,442,850,129,109,4
13559,41,391,27,Taycan Perf Battery/Plus,2024,,,82--83,,,,e-motor,280 kW,,280 kW electric motor,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,208-242,,,Includes Performance Battery and Performance Battery Plus models,RWD,11,270,2,23,442,850,129,109,4
