Vehicle_ID,Fuel_ID,Fuel_Configuration_ID,Manufacturer_ID,Category_ID,Model,Model_Year,Alternative_Fuel_Economy_City,Alternative_Fuel_Economy_Highway,Alternative_Fuel_Economy_Combined,Conventional_Fuel_Economy_City,Conventional_Fuel_Economy_Highway,Conventional_Fuel_Economy_Combined,Transmission,Engine_Type,Engine_Size,Engine_Cylinder_Count,Engine_and_Motors_Description,Manufacturer,Manufacturer_URL,Category,Fuel_Code,Fuel,Fuel_Configuration_Name,Electric_Only_Range,eRange_min,eRange_max,eRange_avg,Total_Range,PHEV_Type,Notes,Drivetrain,Charging_Rate_Level_2_in_kW,Charging_Rate_DC_Fast_kW,Charging_Speed_Level_1_miles_added_per_hour_of_charging,Charging_Speed_Level_2_miles_added_per_hour_of_charging,Charging_Speed_DCFast_miles_added_per_hour_of_charging,Battery_Voltage,Battery_Capacity_Amp_Hours,Battery_Capacity_kWh,Seating_Capacity
12898,41,1,469,27,"Air G Touring AWD w/19"" wheels",2022,130,132,131,,,,Auto,e-motor,178kW and 433kW electric motors,,"178kW and 433kW electrics motors;
143Ah battery",Lucid,,Sedan/Wagon,ELEC,Electric,Dedicated,516,516,516,516,,,,AWD,,,,,,,,,
12899,41,1,469,27,"Air G Touring AWD w/21"" wheels",2022,121,122,121,,,,Auto,e-motor,178kW and 433kW electric motors,,"178kW and 433kW electrics motors;
143Ah battery",Lucid,,Sedan/Wagon,ELEC,Electric,Dedicated,469,469,469,469,,,,AWD,,,,,,,,,
12957,41,,229,27,MX-30,2022,98,85,92,,,,Auto,e-motor,81 kW electric motor,,"81 kW electric motor;
100 Ah battery",Mazda,http://www.mazdausa.com,Sedan/Wagon,ELEC,Electric,,100,100,100,100,,,,FWD,,,,,,,,,
12986,45,9,239,27,AMG E53 4MATIC+,2022,,,,21,29,24,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
12988,45,9,239,27,AMG E53 4MATIC+ (Convertible),2022,,,,20,28,23,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
12987,45,9,239,27,AMG E53 4MATIC+ (Coupe),2022,,,,20,28,23,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13311,41,1,239,27,AMG EQS 4MATIC+,2022,76,78,77,,,,Auto,e-motor,174 and 310 kW,,174 and 310 kW electric motors,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,277,277,277,277,,,,AWD,9.6,200,3,27,456,396,282,111,5
12932,45,9,239,29,AMG GLE 53 4MATIC+,2022,,,,18,22,19,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
12989,45,9,239,29,AMG GLE 53 4MATIC+ (Coupe),2022,,,,17,21,19,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13103,45,9,239,29,AMG GLE 63 4MATIC+,2022,,,,14,18,15,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13102,45,9,239,29,AMG GLE 63 S 4MATIC+,2022,,,,15,19,16,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13101,45,9,239,29,AMG GLE 63 S 4MATIC+ (coupe),2022,,,,15,19,16,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
12984,45,9,239,27,AMG GT 43 4MATIC+,2022,,,,19,25,21,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
12985,45,9,239,27,AMG GT 53 4MATIC+,2022,,,,19,25,21,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13091,45,9,239,27,C 300,2022,,,,25,35,29,Auto,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,RWD,,,,,,,,,
13092,45,9,239,27,C 300 4MATIC,2022,,,,23,33,27,Auto,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
12933,45,9,239,27,CLS 450 4MATIC,2022,,,,22,30,25,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
12934,45,9,239,27,E 450 4MATIC,2022,,,,23,30,25,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
12935,45,9,239,27,E 450 4MATIC All-Terrain (wagon),2022,,,,21,28,24,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
12945,45,9,239,27,E 450 4MATIC (Convertible),2022,,,,22,29,24,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
12944,45,9,239,27,E 450 4MATIC (Coupe),2022,,,,22,29,24,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
12943,45,9,239,27,E 450 (Convertible),2022,,,,22,29,25,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,RWD,,,,,,,,,
12942,45,9,239,27,E 450 (Coupe),2022,,,,22,29,25,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,RWD,,,,,,,,,
13312,41,1,239,29,EQB 300 4MATIC,2022,104,98,101,,,,Auto,e-motor,72 and 96 kW,,72 and 96 kW electric motors,Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,Dedicated,243,243,243,243,,,,AWD,,,,,,321,229,73,
13313,41,1,239,29,EQB 350 4MATIC,2022,98,93,96,,,,Auto,e-motor,72 and 143 kW,,72 and 143 kW electric motors,Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,Dedicated,227,227,227,227,,,,AWD,,,,,,321,229,73,
12958,41,1,239,27,EQS450+,2022,97,97,97,,,,Auto,e-motor,245 kW electric motor,,"245 kW electric motor;
282 Ah battery",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,350,350,350,350,,,,RWD,,,,,,,,,
12959,41,1,239,27,EQS 580 4MATIC,2022,92,99,95,,,,Auto,e-motor,135 and 255 kW electric motors,,"135 kW and 255 kW electric motors;
282 Ah battery",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,340,340,340,340,,,,AWD,,,,,,,,,
13085,45,9,239,29,GLE 450 4MATIC,2022,,,,20,26,22,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,Includes Gasoline Particulate Filter,AWD,,,,,,,,,
12937,45,9,239,29,GLE 450 4MATIC,2022,,,,20,25,22,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13104,45,9,239,29,GLE 580 4MATIC,2022,,,,16,21,18,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
12936,45,9,239,29,GLS 450 4MATIC,2022,,,,18,24,20,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13105,45,9,239,29,GLS 580 4MATIC,2022,,,,16,21,18,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13100,45,9,239,29,GLS 600 4MATIC Maybach,2022,,,,14,20,17,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
12990,45,9,239,27,S 500 4MATIC,2022,,,,21,30,24,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13032,45,9,239,27,S 580 4MATIC,2022,,,,16,25,19,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13033,45,9,239,27,S 580 4MATIC Maybach,2022,,,,15,24,18,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
12837,57,9,425,27,Cooper SE Countryman ALL4,2022,,,73,29,30,29,Auto,SI,1.5L,3,"1.5L I3;
65 kW electric motor",Mini,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,18,18,18,18,300,Blended,,AWD,,,,,,,,,
12779,41,,425,27,Cooper SE Hardtop 2 door,2022,119,100,110,,,,Auto,e-motor,135 kW electric motor,,"135 kW electric motor;
93 Ah battery",Mini,,Sedan/Wagon,ELEC,Electric,,114,114,114,114,,,,FWD,,,,,,,,,
12904,57,9,263,29,Outlander PHEV,2022,,,74,26,26,26,Auto,SI,2.4L,4,"2.4L I4;
60 kW and 70 kW electric motors",Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,24,24,24,24,320,Blended,,AWD,,,,,,,,,
12881,41,9,217,27,Leaf (40 kWh battery pack),2022,123,99,111,,,,Auto,e-motor,110 kW electric motor,,"110 kW electric motor;
115 Ah battery",Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Hybrid Electric,149,149,149,149,,,,FWD,,,,,,,,,
12882,41,1,217,27,Leaf (62 kWh battery pack),2022,118,97,108,,,,Auto,e-motor,160 kW electric motor,,"160 kW electric motor;
176 Ah battery",Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,226,226,226,226,,,,FWD,,,,,,,,,
12883,41,1,217,27,Leaf SV/SL (62 kWh battery pack),2022,114,94,104,,,,Auto,e-motor,160 kW electric motor,,"160 kW electric motor;
176 Ah battery",Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,215,215,215,215,,,,FWD,,,,,,,,,
12884,41,1,462,27,Polestar 2 (Dual Motor),2022,94,84,89,,,,Auto,e-motor,150kW electric motors (X2),,"dual 150 kW electric motors (300kW total);
196 Ah battery",Polestar Automotive USA,,Sedan/Wagon,ELEC,Electric,Dedicated,249,249,249,249,,,,AWD,,,,,,,,,
13009,41,1,462,27,Polestar 2 (Single Motor),2022,113,100,107,,,,Auto,e-motor,170kW electric motor,,"170kW electric motor;
196 Ah battery",Polestar Automotive USA,,Sedan/Wagon,ELEC,Electric,Dedicated,270,270,270,270,,,,FWD,,,,,,,,,
12891,57,9,391,29,Cayenne/Coupe/Platinum e-Hybrid,2022,,,46,20,22,21,Auto,SI,3.0L ,6,"3.0L V6;
99 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,17,17,17,17,430,Blended,,AWD,,,,,,,,,
12890,57,9,391,29,Cayenne Turbo S/Coupe e-Hybrid ,2022,,,42,17,20,18,Auto,SI,4.0L,8,"4.0L V8;
99 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,15,15,15,15,370,Blended,,AWD,,,,,,,,,
12947,57,9,391,27,Panamera 4 E-Hybrid Executive,2022,,,52,21,24,22,Auto,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,19,19,19,480,Blended,,AWD,,,,,,,,,
12948,57,9,391,27,Panamera 4S E-Hybrid Executive,2022,,,50,21,23,22,Auto,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,19,19,19,480,Blended,,AWD,,,,,,,,,
12992,57,9,391,27,Panamera Turbo S E-Hybrid Executive/ST,2022,,,48,18,22,19,Auto,SI,4.0L,8,"4.0L V8;
100 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,17,17,17,17,430,Blended,,AWD,,,,,,,,,
12966,41,1,391,27,Taycan 4 Cross Turismo,2022,76,77,76,,,,Auto,e-motor,175 and 320 kW electric motors,,"175 and 320 kW electric motors;
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,215,215,215,215,,,,AWD,,,,,,,,,
12967,41,1,391,27,Taycan 4S Cross Turismo,2022,75,75,75,,,,Auto,e-motor,175 and 320 kW electric motors,,"175 and 320 kW electric motors;
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,215,215,215,215,,,,AWD,,,,,,,,,
12960,41,1,391,27,Taycan 4S Perf Battery,2022,79,80,79,,,,Auto,e-motor,150 and 270 kW electric motors,,"150 and 270 kW electric motors;
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,199,199,199,199,,,,AWD,,,,,,,,,
12961,41,1,391,27,Taycan 4S Perf Battery Plus,2022,72,81,77,,,,Auto,e-motor,175 and 320 kW electric motors,,"175 and 320 kW electric motors;
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,227,227,227,227,,,,AWD,,,,,,,,,
13106,41,1,391,27,Taycan GTS,2022,83,82,83,,,,Auto,e-motor,194 and 360 kW electric motors,,"194 and 360 kW electric motors;
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,246,246,246,246,,,,AWD,,,,,,,,,
13107,41,1,391,27,Taycan GTS ST,2022,80,80,80,,,,Auto,e-motor,194 and 360 kW electric motors,,"194 and 360 kW electric motors;
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,233,233,233,233,,,,AWD,,,,,,,,,
12964,41,1,391,27,Taycan Perf Battery,2022,76,84,79,,,,Auto,e-motor,240 kW electric motor,,"240 kW electric motor; 
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,200,200,200,200,,,,AWD,,,,,,,,,
12965,41,1,391,27,Taycan Perf Battery Plus,2022,71,80,75,,,,Auto,e-motor,280 kW electric motor,,"280 kW electric motor; 
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,225,225,225,225,,,,AWD,,,,,,,,,
12962,41,1,391,27,Taycan Turbo,2022,71,75,73,,,,Auto,e-motor,170 and 335 kW electric motors,,"170 and 335 kW electric motors;
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,212,212,212,212,,,,AWD,,,,,,,,,
12968,41,1,391,27,Taycan Turbo Cross Turismo,2022,72,72,72,,,,Auto,e-motor,175 and 355 kW electric motors,,"175 and 355 kW electric motors;
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,204,204,204,204,,,,AWD,,,,,,,,,
12963,41,1,391,27,Taycan Turbo S,2022,69,71,70,,,,Auto,e-motor,190 and 335 kW electric motors,,"190 and 335 kW electric motors;
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,201,201,201,201,,,,AWD,,,,,,,,,
12969,41,1,391,27,Taycan Turbo S Cross Turismo,2022,74,73,73,,,,Auto,e-motor,175 and 355 kW electric motors,,"175 and 355 kW electric motors;
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,202,202,202,202,,,,AWD,,,,,,,,,
12872,45,9,349,25,1500 4X2,2022,,,,18,23,20,Auto,SI,5.7L,8,5.7L V8,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,RWD,,,,,,,,,
12871,45,9,349,25,1500 4X2,2022,,,,20,25,22,Auto,SI,3.6L,6,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,RWD,,,,,,,,,
12874,45,9,349,25,1500 4X4,2022,,,,19,24,21,Auto,SI,3.6L,6,3.6L V8,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,4WD,,,,,,,,,
12873,45,9,349,25,1500 4X4,2022,,,,18,22,19,Auto,SI,5.7L,8,5.7L V8,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,4WD,,,,,,,,,
12870,45,9,349,25,1500 HFE 4X2,2022,,,,20,26,23,Auto,SI,3.6L,6,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,RWD,,,,,,,,,
12970,41,1,470,29,R1S,2022,73,65,69,,,,Auto,e-motor,"162, 162, 163, 163 kW ",,"162, 162, 163, 163kW electric independent electric motors;
360Ah battery",Rivian ,,SUV,ELEC,Electric,Dedicated,316,316,316,316,,,,Part-Time 4WD,,,,,,,,,
12971,41,1,470,25,R1T,2022,74,66,70,,,,Auto,e-motor,"162, 162, 163, 163 kW ",,"162, 162, 163, 163kW electric independent electric motors;
360Ah battery",Rivian ,,Pickup,ELEC,Electric,Dedicated,314,314,314,314,,,,Part-Time 4WD,,,,,,,,,
13014,41,1,237,27,Model 3 (Long Range) AWD,2022,134,126,131,,,,Auto,e-motor,98 kW and 195 kW electric motors,,"98 kW and 195 kW electric motors; 
235 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,Dedicated,353,353,353,353,,,,AWD,,,,,,,,,
13015,41,1,237,27,Model 3 Performance AWD,2022,118,107,113,,,,Auto,e-motor,131kW and 190 kW electric motors,,"131kW and 190 kW electric motors; 
235 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,Dedicated,315,315,315,315,,,,AWD,,,,,,,,,
13013,41,1,237,27,Model 3 RWD,2022,138,126,132,,,,Auto,e-motor,192 kW electric motor,,"192 kW electric motor; 
174 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,Dedicated,272,272,272,272,,,,RWD,,,,,,,,,
13010,41,1,237,27,Model S ,2022,124,115,120,,,,Auto,e-motor,247 kW dual electric motors,,"247 kW dual electric motors;
256 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,Dedicated,405,405,405,405,,,,AWD,,,,,,,,,
13012,41,1,237,27,"Model S Plaid (19"" Wheels)",2022,119,112,116,,,,Auto,e-motor,250 kW electric motors (X3),,"250 kW electric motors (X3);
256 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,Dedicated,396,396,396,396,,,,AWD,,,,,,,,,
13011,41,1,237,27,"Model S Plaid (21"" Wheels)",2022,102,99,101,,,,Auto,e-motor,250 kW electric motors (X3),,"250 kW electric motors (X3);
256 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,Dedicated,348,348,348,348,,,,AWD,,,,,,,,,
13019,41,1,237,29,Model X AWD,2022,107,97,102,,,,Auto,e-motor,243 and 248 kW electric motors,,"243 and 248 kW electric motors;
256 Ah battery",Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,Dedicated,348,348,348,348,,,,AWD,,,,,,,,,
13020,41,1,237,29,"Model X Plaid (20"" Wheels)",2022,103,93,98,,,,Auto,e-motor,230kW electric motors (X3),,"230kW electric motors (X3);
256 Ah battery",Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,Dedicated,333,333,333,333,,,,AWD,,,,,,,,,
13021,41,1,237,29,"Model X Plaid (22"" Wheels)",2022,94,88,91,,,,Auto,e-motor,230kW electric motors (X3),,"230kW electric motors (X3);
256 Ah battery",Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,Dedicated,311,311,311,311,,,,AWD,,,,,,,,,
13075,41,1,237,29,Model Y AWD,2022,129,116,123,,,,Auto,e-motor,91 and 200 kW electric motors,,"91 and 200 kW electric motors;
235 Ah battery",Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,Dedicated,279,279,279,279,,,,AWD,,,,,,,,,
13017,41,1,237,29,Model Y (Long Range) AWD,2022,127,117,122,,,,Auto,e-motor,91 and 200 kW electric motors,,"91 and 200 kW electric motors;
235 Ah battery",Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,Dedicated,330,330,330,330,,,,AWD,,,,,,,,,
13016,41,1,237,29,Model Y Performance AWD,2022,115,106,111,,,,Auto,e-motor,133 and 179 kW electric motors,,"133 and 179 kW electric motors;
235 Ah battery",Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,Dedicated,303,303,303,303,,,,AWD,,,,,,,,,
13018,41,1,237,29,Model Y RWD,2022,140,119,129,,,,Auto,e-motor,209 kW electric motor,,"209 kW electric motor;
158 Ah battery",Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,Dedicated,244,244,244,244,,,,RWD,,,,,,,,,
12875,45,9,221,27,Avalon Hybrid ,2022,,,,43,43,43,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,FWD,,,,,,,,,
12876,45,9,221,27,Avalon Hybrid XLE,2022,,,,43,44,44,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,FWD,,,,,,,,,
12877,45,9,221,27,Camry Hybrid LE,2022,,,,51,53,52,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,FWD,,,,,,,,,
12878,45,9,221,27,Camry Hybrid SE/XLE/XSE,2022,,,,44,47,46,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,FWD,,,,,,,,,
12827,45,9,221,27,Corolla Hybrid,2022,,,,53,52,52,Auto,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,FWD,,,,,,,,,
12940,45,9,221,29,Highlander Hybrid,2022,,,,36,35,36,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,RWD,,,,,,,,,
12939,45,9,221,29,Highlander Hybrid AWD,2022,,,,35,35,35,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
12938,45,9,221,29,Highlander Hybrid AWD LTD/PLAT,2022,,,,35,34,35,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13065,9,1,221,27,Mirai LE,2022,76,71,74,,,,Auto,FC,134 kW electric motor,,"134 kW electric motor;
311 V Lithium ion battery",Toyota,http://www.toyota.com,Sedan/Wagon,H2,Hydrogen Fuel Cell,Dedicated,,,,,330,,,RWD,,,,,,,,,
13064,9,1,221,27,Mirai Limited,2022,67,64,65,,,,Auto,FC,134 kW electric motor,,"134 kW electric motor;
311 V Lithium ion battery",Toyota,http://www.toyota.com,Sedan/Wagon,H2,Hydrogen Fuel Cell,Dedicated,,,,,357,,,RWD,,,,,,,,,
13063,9,1,221,27,Mirai XLE,2022,76,71,74,,,,Auto,FC,134 kW electric motor,,"134 kW electric motor;
311 V Lithium ion battery",Toyota,http://www.toyota.com,Sedan/Wagon,H2,Hydrogen Fuel Cell,Dedicated,,,,,402,,,RWD,,,,,,,,,
12828,45,9,221,27,Prius,2022,,,,54,50,52,Auto,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,FWD,,,,,,,,,
12829,45,9,221,27,Prius AWD,2022,,,,51,47,49,Auto,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
12830,45,9,221,27,Prius Eco,2022,,,,58,53,56,Auto,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,FWD,,,,,,,,,
12892,57,1,221,27,Prius Prime,2022,,,133,55,53,54,Auto,SI,1.8L,4,"1.8L I4;
23 & 53 kW electric motor",Toyota,http://www.toyota.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Dedicated,25,25,25,25,640,Blended,,FWD,,,,,,,,,
13034,45,9,221,29,RAV4 Hybrid AWD,2022,,,,41,38,40,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13041,57,1,221,29,RAV4 Prime AWD,2022,,,94,40,36,38,Auto,SI,2.5L,4,"2.5L I4;
40 & 134 kW electric motors",Toyota,http://www.toyota.com,SUV,PHEV,Plug-in Hybrid Electric,Dedicated,42,42,42,42,600,Blended,,AWD,,,,,,,,,
12941,45,9,221,9,Sienna AWD,2022,,,,35,36,35,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Van,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
